"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"96313121616","Escola Pau Romeva","#","C","Pisuerga","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376281","2.113491","425868.457","4580908.262","425960.348","4581109.185","934470091","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96313121616","Escola Pau Romeva","#","C","Pisuerga","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376281","2.113491","425868.457","4580908.262","425960.348","4581109.185","934406790","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"96313121616","Escola Pau Romeva","#","C","Pisuerga","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376281","2.113491","425868.457","4580908.262","425960.348","4581109.185","934406790","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"96313121616","Escola Pau Romeva","#","C","Pisuerga","1","1","20","la Maternitat i Sant Ramon","04","Les Corts","08028","019","BARCELONA","41.376281","2.113491","425868.457","4580908.262","425960.348","4581109.185","934470091","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"97339100213","Centre Educatiu Jesuites Sarria  Sant Ignasi","#","C","Carrasco i Formiguera","32","32","23","Sarria","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.402962","2.121519","426569.801","4583863.574","426661.697","4584064.524","936023000","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"97339100213","Centre Educatiu Jesuites Sarria  Sant Ignasi","#","C","Carrasco i Formiguera","32","32","23","Sarria","05","Sarria-Sant Gervasi","08017","019","BARCELONA","41.402962","2.121519","426569.801","4583863.574","426661.697","4584064.524","936023000","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98020180502","Centre Educatiu Magoria","#","C","Sant Germa","18","18","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.371722","2.1466","428632.155","4580374.395","428724.071","4580575.313","934236574","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98020180502","Centre Educatiu Magoria","#","C","Santa Dorotea","5","5","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.371554","2.14573","428559.232","4580356.487","428651.148","4580557.405","934236574","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98020180502","Centre Educatiu Magoria","#","C","Santa Dorotea","5","5","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.371554","2.14573","428559.232","4580356.487","428651.148","4580557.405","934236574","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98020180502","Centre Educatiu Magoria","#","C","Sant Germa","18","18","14","la Font de la Guatlla","03","Sants-Montjuic","08004","019","BARCELONA","41.371722","2.1466","428632.155","4580374.395","428724.071","4580575.313","934236574","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98033162921","Escola d'Educacio Infantil Grimm","#","C","Sant Quinti","19","19","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412418","2.179339","431412.894","4584865.973","431504.835","4585066.934","934366162","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98033162921","Escola d'Educacio Infantil Grimm","#","C","Sant Quinti","19","19","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412418","2.179339","431412.894","4584865.973","431504.835","4585066.934","934366162","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98033162921","Escola d'Educacio Infantil Grimm","#","C","Sant Quinti","19","19","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412418","2.179339","431412.894","4584865.973","431504.835","4585066.934","934366162","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"98033162921","Escola d'Educacio Infantil Grimm","#","C","Sant Quinti","19","19","64","el Camp de l'Arpa del Clot","10","Sant Marti","08026","019","BARCELONA","41.412418","2.179339","431412.894","4584865.973","431504.835","4585066.934","934366162","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"98033173750","Llar d'Infants Copernico","#","Ptge","Antoni Gassol","9","9","72","Sant Marti de Provencals","10","Sant Marti","08018","019","BARCELONA","41.412942","2.195845","432792.901","4584911.206","432884.854","4585112.168","933087804","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"98033173750","Llar d'Infants Copernico","#","Ptge","Antoni Gassol","9","9","72","Sant Marti de Provencals","10","Sant Marti","08018","019","BARCELONA","41.412942","2.195845","432792.901","4584911.206","432884.854","4585112.168","933087804","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"98078095826","Centre Educatiu Grevol","#","C","Provencals","9","9","69","Diagonal Mar i el Front Maritim del Poblenou","10","Sant Marti","08019","019","BARCELONA","41.405128","2.211535","434096.335","4584031.656","434188.301","4584232.61","933031103","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98078095826","Centre Educatiu Grevol","#","C","Provencals","9","9","69","Diagonal Mar i el Front Maritim del Poblenou","10","Sant Marti","08019","019","BARCELONA","41.405128","2.211535","434096.335","4584031.656","434188.301","4584232.61","933031153","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98078095826","Centre Educatiu Grevol","#","C","Provencals","9","9","69","Diagonal Mar i el Front Maritim del Poblenou","10","Sant Marti","08019","019","BARCELONA","41.405128","2.211535","434096.335","4584031.656","434188.301","4584232.61","933031103","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98078095826","Centre Educatiu Grevol","#","C","Provencals","9","9","69","Diagonal Mar i el Front Maritim del Poblenou","10","Sant Marti","08019","019","BARCELONA","41.405128","2.211535","434096.335","4584031.656","434188.301","4584232.61","933031153","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98173111439","Escola Tres Pins","#","C","Tres Pins","28","28","11","el Poble-sec","03","Sants-Montjuic","08038","019","BARCELONA","41.367015","2.159924","429741.32","4579840.929","429833.247","4580041.843","934239210","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98173111439","Escola Tres Pins","#","C","Tres Pins","28","28","11","el Poble-sec","03","Sants-Montjuic","08038","019","BARCELONA","41.367015","2.159924","429741.32","4579840.929","429833.247","4580041.843","934239210","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98173111439","Escola Tres Pins","#","C","Tres Pins","28","28","11","el Poble-sec","03","Sants-Montjuic","08038","019","BARCELONA","41.367015","2.159924","429741.32","4579840.929","429833.247","4580041.843","934237507","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98173111439","Escola Tres Pins","#","C","Tres Pins","28","28","11","el Poble-sec","03","Sants-Montjuic","08038","019","BARCELONA","41.367015","2.159924","429741.32","4579840.929","429833.247","4580041.843","934237507","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98288133020","Centre Educatiu Sagrat Cor-Sarria","#","C","Sagrat Cor","25","25","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.400637","2.119076","426363.032","4583607.466","426454.927","4583808.414","932802049","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98288133020","Centre Educatiu Sagrat Cor-Sarria","#","C","Sagrat Cor","25","25","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.400637","2.119076","426363.032","4583607.466","426454.927","4583808.414","932030200","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98288133020","Centre Educatiu Sagrat Cor-Sarria","#","C","Sagrat Cor","25","25","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.400637","2.119076","426363.032","4583607.466","426454.927","4583808.414","932030200","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98288133020","Centre Educatiu Sagrat Cor-Sarria","#","C","Sagrat Cor","25","25","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.400637","2.119076","426363.032","4583607.466","426454.927","4583808.414","932802049","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932033575","Fax","(edifici Pere II de Montcada)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932118954","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932118954","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932031280","Tel.","(edifici Pere II de Montcada)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932118954","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","934183729","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932031280","Tel.","(edifici Pere II de Montcada)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","934183729","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932031280","Tel.","(edifici Pere II de Montcada)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","934183729","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932033575","Fax","(edifici Pere II de Montcada)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","934183729","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932118954","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932033575","Fax","(edifici Pere II de Montcada)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Lluis Muntadas","3","7","25","Sant Gervasi - la Bonanova","05","Sarria-Sant Gervasi","08035","019","BARCELONA","41.415815","2.133003","427544.026","4585280.777","427635.931","4585481.741","932031280","Tel.","(edifici Pere II de Montcada)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98292103841","Centre Educatiu Frederic Mistral-Tecnic Eulalia","#","C","Pere II de Montcada","2","8","23","Sarria","05","Sarria-Sant Gervasi","08034","019","BARCELONA","41.398512","2.117301","426212.256","4583373.042","426304.149","4583573.988","932033575","Fax","(edifici Pere II de Montcada)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"98301174420","Escola Bressol Municipal Pla de Fornells","#","C","Nou Barris","12","12","50","les Roquetes","08","Nou Barris","08042","019","BARCELONA","41.448184","2.178606","431389.267","4588837.27","431481.206","4589038.268","933598350","Tel.","","","","","","","","","Escoles bressol municipals","Planol",
